,shipment_id,send_timestamp,pick_up_point,drop_off_point,source_country,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,selected,shipping_time
3277,S749736,2019-11-07 10:41:52,A,Y,GB,IN,90.85,60.5,0.9,Ocean,SC1,Y,9.457410000000001
3278,S750717,2019-05-24 21:22:13,A,Y,GB,IN,87.9,688.0,0.9,Ocean,SC1,Y,23.90428
3279,S750736,2019-11-07 10:51:19,A,Y,GB,IN,90.85,205.0,0.9,Ocean,SC1,Y,9.52303
3280,S751710,2019-04-09 10:20:34,A,Y,GB,IN,90.4136842,500.0,0.75,Air,SC3,Y,5.0042800000000005
3281,S751717,2019-05-24 23:26:35,A,Y,GB,IN,87.9,55.0,0.9,Ocean,SC1,Y,34.76794
3282,S751721,2019-06-21 10:59:46,A,Y,GB,IN,87.56,286.6,0.75,Air,SC3,Y,5.30521
3283,S751732,2019-08-31 12:17:39,A,Y,GB,IN,86.55,1206.0,0.9,Ocean,SC1,Y,10.12257
3284,S751736,2019-11-07 10:59:31,A,Y,GB,IN,90.85,155.0,0.9,Ocean,SC1,Y,29.57998
3285,S751737,2019-12-23 14:47:38,A,Y,GB,IN,91.87,500.0,0.9,Ocean,SC1,Y,31.16412
3286,S752736,2019-11-07 11:06:22,A,Y,GB,IN,90.85,155.0,0.9,Ocean,SC1,Y,19.62755
3287,S752738,2020-03-10 20:13:46,A,Y,GB,IN,94.98,303.5,1.05,Air,SC2,Y,5.40081
3288,S753720,2019-06-13 10:01:39,A,Y,GB,IN,87.6,120.0,0.75,Air,SC3,Y,5.31285
3289,S753736,2019-11-07 11:16:00,A,Y,GB,IN,90.85,1437.0,0.9,Ocean,SC1,Y,9.69444
3290,S754713,2019-04-30 14:16:51,A,Y,GB,IN,90.5,1000.0,1.05,Air,SC2,Y,5.31458
3291,S754735,2019-09-23 15:55:28,A,Y,GB,IN,87.8,345.0,0.75,Air,SC3,Y,5.21053
3292,S754738,2020-03-10 21:21:32,A,Y,GB,IN,94.93,88.5,0.75,Air,SC3,Y,5.34387
3293,S755735,2019-09-23 16:13:18,A,Y,GB,IN,87.93,505.0,1.05,Air,SC2,Y,5.00706
3294,S755736,2019-11-07 13:05:20,A,Y,GB,IN,90.98,1110.0,1.05,Air,SC2,Y,5.30185
3295,S755738,2020-03-11 05:22:11,A,Y,GB,IN,95.1085,103.5,1.05,Air,SC2,Y,5.30023
3296,S756705,2019-03-06 14:02:23,A,Y,GB,IN,92.56,255.0,0.75,Air,SC3,Y,5.24838
3297,S756721,2019-06-21 11:15:59,A,Y,GB,IN,87.72,305.0,0.75,Air,SC3,Y,5.21701
3298,S756723,2019-07-04 16:00:20,A,Y,GB,IN,85.31,150.0,0.9,Ocean,SC1,Y,11.66898
3299,S756738,2020-03-11 08:03:58,A,Y,GB,IN,95.54,1006.0,0.75,Air,SC3,Y,5.35532
3300,S757703,2019-02-25 17:48:34,A,Y,GB,IN,92.92,457.0,1.05,Air,SC2,Y,5.07905
3301,S757713,2019-04-30 14:23:34,A,Y,GB,IN,90.85,1156.0,0.75,Air,SC3,Y,5.35625
3302,S757724,2019-07-11 11:38:04,A,Y,GB,IN,85.55,730.0,0.9,Ocean,SC1,Y,29.847690000000004
3303,S757736,2019-11-07 13:59:50,A,Y,GB,IN,90.85,505.0,0.9,Ocean,SC1,Y,20.832179999999997
3304,S757737,2019-12-23 16:30:11,A,Y,GB,IN,91.7,315.0,0.9,Ocean,SC1,Y,11.87627
3305,S758714,2019-05-05 12:00:37,A,Y,GB,IN,90.65,536.9,0.9,Ocean,SC1,Y,20.004279999999998
3306,S758738,2020-03-11 08:43:23,A,Y,GB,IN,95.16,215.5,1.05,Air,SC2,Y,5.29398
3307,S759713,2019-04-30 14:25:05,A,Y,GB,IN,90.75,361.0,0.75,Air,SC3,Y,5.0728
3308,S759735,2019-09-23 18:31:58,A,Y,GB,IN,87.36,250.0,0.9,Ocean,SC1,Y,32.721990000000005
3309,S759738,2020-03-11 08:58:54,A,Y,GB,IN,95.38,1000.0,0.75,Air,SC3,Y,5.34352
3310,S761710,2019-04-09 10:53:55,A,Y,GB,IN,89.8792,780.0,1.05,Air,SC2,Y,5.16366
3311,S761726,2019-07-25 20:34:49,A,Y,GB,IN,85.47,2000.0,0.75,Air,SC3,Y,5.06053
3312,S761727,2019-08-01 13:55:46,A,Y,GB,IN,83.15,730.0,0.9,Ocean,SC1,Y,20.80394
3313,S761736,2019-11-07 18:31:23,A,Y,GB,IN,90.83,565.0,0.75,Air,SC3,Y,5.03264
3314,S761737,2019-12-23 20:35:54,A,Y,GB,IN,91.74,600.0,0.75,Air,SC3,Y,5.2946800000000005
3315,S762708,2019-03-28 12:22:06,A,Y,GB,IN,90.6375,205.0,0.9,Ocean,SC1,Y,10.15347
3316,S762713,2019-04-30 14:30:40,A,Y,GB,IN,90.05,1000.0,0.9,Ocean,SC1,Y,31.0463
3317,S762736,2019-11-07 18:36:40,A,Y,GB,IN,90.85,111.0,0.9,Ocean,SC1,Y,12.75463
3318,S762737,2019-12-24 08:37:42,A,Y,GB,IN,91.7,218.8,0.9,Ocean,SC1,Y,28.59514
3319,S763724,2019-07-11 11:45:32,A,Y,GB,IN,85.21,234.99,0.75,Air,SC3,Y,5.16771
3320,S764722,2019-06-28 16:03:09,A,Y,GB,IN,87.22,63.0,0.75,Air,SC3,Y,5.20833
3321,S764735,2019-09-24 08:51:19,A,Y,GB,IN,87.11,75.0,0.75,Air,SC3,Y,5.276619999999999
3322,S764736,2019-11-08 06:03:21,A,Y,GB,IN,91.1844,610.0,1.05,Air,SC2,Y,5.07639
3323,S764738,2020-03-11 14:08:55,A,Y,GB,IN,94.8,168.5,1.05,Air,SC2,Y,5.2979199999999995
3324,S765705,2019-03-06 14:34:32,A,Y,GB,IN,92.4,550.0,1.05,Air,SC2,Y,5.02824
3325,S765734,2019-09-11 12:07:10,A,Y,GB,IN,88.52,2208.0,0.75,Air,SC3,Y,5.34028
3326,S765735,2019-09-24 09:14:41,A,Y,GB,IN,87.55,355.0,1.05,Air,SC2,Y,5.09213
3327,S765736,2019-11-08 06:32:46,A,Y,GB,IN,90.7444,90.0,0.9,Ocean,SC1,Y,7.72755
3328,S765738,2020-03-11 15:05:06,A,Y,GB,IN,94.8,1005.0,1.05,Air,SC2,Y,5.39213
3329,S766738,2020-03-11 20:51:25,A,Y,GB,IN,94.4,268.5,1.05,Air,SC2,Y,5.3647
3330,S767703,2019-02-25 19:23:42,A,Y,GB,IN,92.9,1000.0,0.9,Ocean,SC1,Y,13.08125
3331,S767714,2019-05-05 12:22:58,A,Y,GB,IN,90.77,265.0,0.9,Ocean,SC1,Y,30.15949
3332,S767736,2019-11-08 08:29:00,A,Y,GB,IN,91.31,205.0,0.75,Air,SC3,Y,5.01319
3333,S767738,2020-03-11 21:49:24,A,Y,GB,IN,94.87,1066.0,0.75,Air,SC3,Y,5.339119999999999
3334,S768703,2019-02-25 22:35:21,A,Y,GB,IN,92.9,381.0,0.75,Air,SC3,Y,5.32986
3335,S768715,2019-05-10 14:14:45,A,Y,GB,IN,90.52,396.0,0.75,Air,SC3,Y,5.3125
3336,S768722,2019-06-28 16:24:21,A,Y,GB,IN,87.25,1386.0,0.9,Ocean,SC1,Y,11.83576
3337,S768736,2019-11-08 09:11:59,A,Y,GB,IN,90.85,226.0,0.9,Ocean,SC1,Y,28.83322
3338,S768738,2020-03-12 07:13:40,A,Y,GB,IN,95.7,109.5,1.05,Air,SC2,Y,5.25
3339,S770703,2019-02-26 07:13:53,A,Y,GB,IN,92.61,755.0,0.75,Air,SC3,Y,5.239
3340,S770707,2019-03-20 17:57:16,A,Y,GB,IN,90.61,535.0,0.75,Air,SC3,Y,5.36574
3341,S770719,2019-06-06 14:24:04,A,Y,GB,IN,87.55,450.0,0.9,Ocean,SC1,Y,11.00046
3342,S770724,2019-07-11 12:41:49,A,Y,GB,IN,85.6,105.0,0.9,Ocean,SC1,Y,30.290390000000002
3343,S770735,2019-09-24 11:55:44,A,Y,GB,IN,88.53,405.0,0.75,Air,SC3,Y,5.0877300000000005
3344,S771736,2019-11-08 10:52:29,A,Y,GB,IN,90.85,1107.0,0.9,Ocean,SC1,Y,19.531129999999997
3345,S771738,2020-03-12 12:54:27,A,Y,GB,IN,93.6,1005.0,1.05,Air,SC2,Y,5.27639
3346,S772707,2019-03-20 19:27:51,A,Y,GB,IN,90.4,111.0,0.75,Air,SC3,Y,5.2527800000000004
3347,S772727,2019-08-01 14:17:20,A,Y,GB,IN,83.9,66.0,0.75,Air,SC3,Y,5.0304400000000005
3348,S772736,2019-11-08 10:57:40,A,Y,GB,IN,90.85,500.0,0.75,Air,SC3,Y,5.29456
3349,S772737,2019-12-24 16:35:05,A,Y,GB,IN,91.95,205.0,0.9,Ocean,SC1,Y,21.9103
3350,S773706,2019-03-13 15:01:50,A,Y,GB,IN,90.9,1006.0,0.9,Ocean,SC1,Y,31.262729999999998
3351,S773707,2019-03-20 20:33:59,A,Y,GB,IN,90.29,333.0,1.05,Air,SC2,Y,5.15278
3352,S773710,2019-04-09 11:12:44,A,Y,GB,IN,90.92,500.0,1.05,Air,SC2,Y,5.01794
3353,S773717,2019-05-25 09:59:12,A,Y,GB,IN,87.49,400.0,0.75,Air,SC3,Y,5.04699
3354,S773736,2019-11-08 11:02:07,A,Y,GB,IN,90.94,281.0,0.75,Air,SC3,Y,5.22037
3355,S773737,2019-12-24 18:19:44,A,Y,GB,IN,91.74,10.0,0.75,Air,SC3,Y,5.03611
3356,S773738,2020-03-12 16:02:27,A,Y,GB,IN,92.9,223.5,1.05,Air,SC2,Y,5.34271
3357,S774707,2019-03-20 21:34:08,A,Y,GB,IN,90.69,336.3,0.75,Air,SC3,Y,5.3848400000000005
3358,S774723,2019-07-04 17:11:04,A,Y,GB,IN,85.75,2008.0,1.05,Air,SC2,Y,5.23252
3359,S774736,2019-11-08 11:04:06,A,Y,GB,IN,90.85,228.0,0.9,Ocean,SC1,Y,19.611810000000002
3360,S774737,2019-12-25 15:30:40,A,Y,GB,IN,91.95,1406.0,0.9,Ocean,SC1,Y,11.46296
3361,S774738,2020-03-13 08:22:45,A,Y,GB,IN,92.7118,80.6,0.9,Ocean,SC1,Y,28.49132
3362,S775705,2019-03-06 15:11:56,A,Y,GB,IN,92.46,222.3,0.75,Air,SC3,Y,5.33819
3363,S775708,2019-03-28 12:48:26,A,Y,GB,IN,90.84,500.0,0.75,Air,SC3,Y,5.22778
3364,S775723,2019-07-04 17:34:19,A,Y,GB,IN,85.78,1173.0,1.05,Air,SC2,Y,5.307519999999999
3365,S775729,2019-08-12 10:50:05,A,Y,GB,IN,84.85,64.0,0.9,Ocean,SC1,Y,19.514470000000003
3366,S775736,2019-11-08 11:09:48,A,Y,GB,IN,90.77,15.0,0.75,Air,SC3,Y,5.09745
3367,S775737,2019-12-25 15:33:03,A,Y,GB,IN,91.95,1006.0,0.9,Ocean,SC1,Y,21.47951
3368,S776703,2019-02-26 09:55:16,A,Y,GB,IN,92.51,150.0,0.9,Ocean,SC1,Y,29.1338
3369,S776723,2019-07-04 18:03:47,A,Y,GB,IN,85.75,1006.0,0.9,Ocean,SC1,Y,22.52627
3370,S776729,2019-08-12 10:51:08,A,Y,GB,IN,84.85,64.0,0.9,Ocean,SC1,Y,9.52176
3371,S776736,2019-11-08 11:28:02,A,Y,GB,IN,90.5,1660.0,0.9,Ocean,SC1,Y,29.77801
3372,S776737,2019-12-25 15:34:33,A,Y,GB,IN,91.95,906.0,0.9,Ocean,SC1,Y,21.489929999999998
3373,S777707,2019-03-20 22:27:54,A,Y,GB,IN,90.55,205.0,0.9,Ocean,SC1,Y,34.36042
3374,S777723,2019-07-04 19:34:53,A,Y,GB,IN,85.85,605.0,0.75,Air,SC3,Y,5.35475
3375,S777725,2019-07-17 17:18:26,A,Y,GB,IN,85.39,299.0,0.75,Air,SC3,Y,5.35799
3376,S777734,2019-09-11 12:36:11,A,Y,GB,IN,88.5,735.0,0.75,Air,SC3,Y,5.02454
3377,S777736,2019-11-08 11:50:06,A,Y,GB,IN,90.9141,555.0,0.9,Ocean,SC1,Y,19.93125
3378,S777737,2019-12-25 15:35:37,A,Y,GB,IN,91.95,1406.0,0.9,Ocean,SC1,Y,11.49734
3379,S777738,2020-03-13 10:52:45,A,Y,GB,IN,92.7,88.33,1.05,Air,SC2,Y,5.22975
3380,S778702,2019-02-19 13:52:04,A,Y,GB,IN,91.81,170.0,0.75,Air,SC3,Y,5.22164
3381,S778721,2019-06-21 12:22:03,A,Y,GB,IN,87.7253,295.0,0.9,Ocean,SC1,Y,30.15312
3382,S778722,2019-06-28 17:51:49,A,Y,GB,IN,87.77,305.0,1.05,Air,SC2,Y,5.21968
3383,S778723,2019-07-05 00:26:05,A,Y,GB,IN,85.75,305.0,0.9,Ocean,SC1,Y,5.1811300000000005
3384,S778725,2019-07-17 20:51:59,A,Y,GB,IN,85.49,84.0,0.75,Air,SC3,Y,5.15451
3385,S778729,2019-08-12 10:52:13,A,Y,GB,IN,84.85,355.0,0.9,Ocean,SC1,Y,19.52928
3386,S778737,2019-12-25 22:45:17,A,Y,GB,IN,91.95,105.0,0.9,Ocean,SC1,Y,34.48113
3387,S778738,2020-03-13 10:58:52,A,Y,GB,IN,92.7,88.33,1.05,Air,SC2,Y,5.3544
3388,S779709,2019-04-03 12:58:30,A,Y,GB,IN,89.91,285.0,0.75,Air,SC3,Y,5.0794
3389,S779723,2019-07-05 07:10:47,A,Y,GB,IN,85.8003,1006.0,0.9,Ocean,SC1,Y,17.99155
3390,S779725,2019-07-18 08:16:14,A,Y,GB,IN,85.55,123.0,1.05,Air,SC2,Y,5.07419
3391,S779735,2019-09-24 20:08:37,A,Y,GB,IN,87.85,1000.0,0.9,Ocean,SC1,Y,33.39317
3392,S779737,2019-12-26 11:51:08,A,Y,GB,IN,92.53,755.0,0.75,Air,SC3,Y,5.2990699999999995
3393,S779738,2020-03-13 12:30:25,A,Y,GB,IN,91.9625,1095.0,1.05,Air,SC2,Y,5.40174
3394,S780722,2019-06-28 19:40:05,A,Y,GB,IN,87.38,280.0,0.75,Air,SC3,Y,5.136340000000001
3395,S780725,2019-07-18 08:19:30,A,Y,GB,IN,85.4,357.0,0.9,Ocean,SC1,Y,8.46875
3396,S780733,2019-09-05 14:15:14,A,Y,GB,IN,88.5,120.0,1.05,Air,SC2,Y,5.07199
3397,S780735,2019-09-25 08:09:28,A,Y,GB,IN,88.1,655.0,0.75,Air,SC3,Y,5.2634300000000005
3398,S780737,2019-12-26 11:58:12,A,Y,GB,IN,91.6007,350.0,0.9,Ocean,SC1,Y,9.9875
3399,S781707,2019-03-21 07:47:07,A,Y,GB,IN,90.41,205.0,0.75,Air,SC3,Y,5.05347
3400,S781712,2019-04-24 14:43:29,A,Y,GB,IN,89.8,61.0,0.9,Ocean,SC1,Y,11.1353
3401,S781722,2019-06-28 22:55:56,A,Y,GB,IN,87.46,240.0,1.05,Air,SC2,Y,5.27245
3402,S781723,2019-07-05 08:25:49,A,Y,GB,IN,85.6,200.0,0.9,Ocean,SC1,Y,18.512620000000002
3403,S781735,2019-09-25 09:05:12,A,Y,GB,IN,88.95,300.0,0.75,Air,SC3,Y,5.27905
3404,S781736,2019-11-08 14:23:46,A,Y,GB,IN,90.9,235.0,0.9,Ocean,SC1,Y,30.998379999999997
3405,S781737,2019-12-26 15:48:05,A,Y,GB,IN,91.68,55.0,0.75,Air,SC3,Y,5.37396
3406,S782711,2019-04-15 14:13:04,A,Y,GB,IN,90.5,280.0,1.05,Air,SC2,Y,5.21481
3407,S782722,2019-06-29 04:53:56,A,Y,GB,IN,87.46,205.0,0.75,Air,SC3,Y,5.1706
3408,S782737,2019-12-26 22:35:55,A,Y,GB,IN,92.42,1125.0,0.75,Air,SC3,Y,5.14317
3409,S782738,2020-03-13 13:17:55,A,Y,GB,IN,92.23,103.5,0.75,Air,SC3,Y,5.402080000000001
3410,S783711,2019-04-15 14:18:34,A,Y,GB,IN,90.77,115.0,1.05,Air,SC2,Y,5.01389
3411,S783722,2019-06-29 04:57:48,A,Y,GB,IN,87.88,695.0,0.75,Air,SC3,Y,5.1207199999999995
3412,S783738,2020-03-13 15:53:51,A,Y,GB,IN,92.87,105.0,1.05,Air,SC2,Y,5.15231
3413,S784735,2019-09-25 14:08:41,A,Y,GB,IN,87.6,185.0,0.9,Ocean,SC1,Y,20.893629999999998
3414,S784736,2019-11-08 15:30:15,A,Y,GB,IN,90.9,205.0,0.9,Ocean,SC1,Y,11.46007
3415,S784737,2019-12-27 08:20:35,A,Y,GB,IN,91.9241,315.0,0.9,Ocean,SC1,Y,28.47627
3416,S785723,2019-07-05 08:38:28,A,Y,GB,IN,85.77,886.0,0.75,Air,SC3,Y,5.05625
3417,S785729,2019-08-12 11:04:25,A,Y,GB,IN,84.85,1006.0,0.9,Ocean,SC1,Y,19.614
3418,S786714,2019-05-05 13:12:11,A,Y,GB,IN,90.69,1500.0,0.75,Air,SC3,Y,5.16366
3419,S786735,2019-09-25 15:32:30,A,Y,GB,IN,87.21,920.0,0.9,Ocean,SC1,Y,31.475690000000004
3420,S787733,2019-09-05 14:24:49,A,Y,GB,IN,87.81,113.89,0.9,Ocean,SC1,Y,31.005670000000002
3421,S787734,2019-09-11 13:02:52,A,Y,GB,IN,87.81,230.0,1.05,Air,SC2,Y,5.17234
3422,S787736,2019-11-08 16:53:30,A,Y,GB,IN,90.9,1110.0,0.9,Ocean,SC1,Y,12.03819
3423,S787737,2019-12-27 10:23:14,A,Y,GB,IN,92.46,1000.0,0.75,Air,SC3,Y,5.39676
3424,S788703,2019-02-26 10:25:41,A,Y,GB,IN,93.0,605.0,1.05,Air,SC2,Y,5.01979
3425,S788711,2019-04-15 14:32:36,A,Y,GB,IN,90.24,400.0,0.75,Air,SC3,Y,5.2817099999999995
3426,S788733,2019-09-05 14:25:21,A,Y,GB,IN,87.81,25.0,0.9,Ocean,SC1,Y,21.00938
3427,S788735,2019-09-25 16:25:47,A,Y,GB,IN,87.05,100.0,0.75,Air,SC3,Y,5.26956
3428,S788738,2020-03-15 12:55:59,A,Y,GB,IN,90.98,450.0,0.75,Air,SC3,Y,5.4169
3429,S789714,2019-05-05 13:21:04,A,Y,GB,IN,90.65,1006.0,0.9,Ocean,SC1,Y,10.56296
3430,S789719,2019-06-06 15:36:30,A,Y,GB,IN,87.55,250.0,0.9,Ocean,SC1,Y,31.50347
3431,S789735,2019-09-25 21:14:17,A,Y,GB,IN,87.6,400.0,0.9,Ocean,SC1,Y,23.84919
3432,S789736,2019-11-08 18:42:18,A,Y,GB,IN,90.86,35.0,0.75,Air,SC3,Y,5.03333
3433,S789737,2019-12-27 11:39:00,A,Y,GB,IN,92.76,50.0,0.75,Air,SC3,Y,5.2716400000000005
3434,S790726,2019-07-26 10:04:24,A,Y,GB,IN,85.78,105.0,0.9,Ocean,SC1,Y,19.19722
3435,S790735,2019-09-26 03:33:10,A,Y,GB,IN,87.7,347.5,1.05,Air,SC2,Y,5.057869999999999
3436,S790736,2019-11-09 08:30:50,A,Y,GB,IN,90.9,1206.0,0.9,Ocean,SC1,Y,18.54745
3437,S790738,2020-03-16 09:35:36,A,Y,GB,IN,90.8,110.0,1.05,Air,SC2,Y,5.09109
3438,S791702,2019-02-19 14:42:50,A,Y,GB,IN,91.8,1908.0,0.9,Ocean,SC1,Y,11.13079
3439,S791736,2019-11-09 09:39:10,A,Y,GB,IN,90.7,2008.0,0.9,Ocean,SC1,Y,19.02199
3440,S791737,2019-12-27 13:42:12,A,Y,GB,IN,93.77,735.0,0.75,Air,SC3,Y,5.13692
3441,S792716,2019-05-16 14:18:33,A,Y,GB,IN,88.96,300.0,0.9,Ocean,SC1,Y,20.96215
3442,S792728,2019-08-06 11:48:14,A,Y,GB,IN,85.7,755.0,0.9,Ocean,SC1,Y,29.918290000000002
3443,S792733,2019-09-05 14:31:19,A,Y,GB,IN,87.86,500.0,0.9,Ocean,SC1,Y,21.050810000000002
3444,S792735,2019-09-26 09:28:55,A,Y,GB,IN,87.46,505.0,0.75,Air,SC3,Y,5.37847
3445,S792736,2019-11-09 09:44:22,A,Y,GB,IN,90.35,2000.0,0.9,Ocean,SC1,Y,29.0581
3446,S792737,2019-12-27 15:26:31,A,Y,GB,IN,92.5731,110.0,0.9,Ocean,SC1,Y,21.43414
3447,S793736,2019-11-09 10:05:09,A,Y,GB,IN,90.79,447.0,0.75,Air,SC3,Y,5.20486
3448,S794736,2019-11-09 10:36:21,A,Y,GB,IN,90.7,561.0,0.9,Ocean,SC1,Y,9.4191
3449,S794737,2019-12-27 16:39:35,A,Y,GB,IN,92.76,865.0,0.9,Ocean,SC1,Y,31.94155
3450,S794738,2020-03-16 10:45:29,A,Y,GB,IN,90.31,26.5,0.75,Air,SC3,Y,5.394909999999999
3451,S795727,2019-08-01 15:38:13,A,Y,GB,IN,83.99,705.0,1.05,Air,SC2,Y,5.08565
3452,S796710,2019-04-09 12:12:10,A,Y,GB,IN,90.37,560.0,0.75,Air,SC3,Y,5.14838
3453,S796721,2019-06-21 13:42:03,A,Y,GB,IN,87.37,300.0,0.75,Air,SC3,Y,5.15486
3454,S796737,2019-12-27 17:16:53,A,Y,GB,IN,93.66,113.0,0.75,Air,SC3,Y,5.14363
3455,S798707,2019-03-21 10:47:39,A,Y,GB,IN,89.9,61.0,1.05,Air,SC2,Y,5.09236
3456,S798721,2019-06-21 13:43:55,A,Y,GB,IN,87.58,300.0,0.75,Air,SC3,Y,5.39896
3457,S798734,2019-09-11 13:46:29,A,Y,GB,IN,88.46,505.0,0.75,Air,SC3,Y,5.097919999999999
3458,S798735,2019-09-26 12:47:34,A,Y,GB,IN,87.3,1131.0,0.75,Air,SC3,Y,5.2820599999999995
3459,S798736,2019-11-09 12:33:50,A,Y,GB,IN,90.95,665.0,0.9,Ocean,SC1,Y,30.23495
3460,S799735,2019-09-26 13:01:06,A,Y,GB,IN,87.98,1000.0,0.75,Air,SC3,Y,5.08565
3461,S799736,2019-11-09 14:52:30,A,Y,GB,IN,90.95,50.0,0.9,Ocean,SC1,Y,21.19792
3462,S799737,2019-12-27 18:56:29,A,Y,GB,IN,93.77,1500.0,0.75,Air,SC3,Y,5.35463
3463,S799738,2020-03-17 10:16:39,A,Y,GB,IN,89.6197,565.0,1.05,Air,SC2,Y,5.2805599999999995
3464,S800719,2019-06-06 16:21:29,A,Y,GB,IN,87.82,520.0,1.05,Air,SC2,Y,5.11562
3465,S800735,2019-09-26 13:02:19,A,Y,GB,IN,87.52,998.0,1.05,Air,SC2,Y,5.20394
3466,S800737,2019-12-28 02:08:20,A,Y,GB,IN,93.82,205.0,0.75,Air,SC3,Y,5.34479
3467,S801704,2019-03-01 16:22:52,A,Y,GB,IN,93.6,200.0,0.75,Air,SC3,Y,5.2805599999999995
3468,S801725,2019-07-18 10:03:37,A,Y,GB,IN,85.4997,605.0,1.05,Air,SC2,Y,5.27604
3469,S801729,2019-08-12 12:02:11,A,Y,GB,IN,85.27,600.0,1.05,Air,SC2,Y,5.07049
3470,S801735,2019-09-26 13:04:01,A,Y,GB,IN,87.8,906.0,0.75,Air,SC3,Y,5.39225
3471,S801737,2019-12-28 09:46:12,A,Y,GB,IN,93.82,225.0,0.9,Ocean,SC1,Y,29.070829999999997
3472,S802712,2019-04-24 15:54:33,A,Y,GB,IN,89.8,480.0,1.05,Air,SC2,Y,5.07894
3473,S802735,2019-09-26 13:07:21,A,Y,GB,IN,87.42,806.0,0.75,Air,SC3,Y,5.4147
3474,S802738,2020-03-17 14:37:28,A,Y,GB,IN,89.84,108.5,0.75,Air,SC3,Y,5.17778
3475,S803735,2019-09-26 13:08:51,A,Y,GB,IN,87.1883,505.0,0.9,Ocean,SC1,Y,20.47812
3476,S803736,2019-11-09 18:31:01,A,Y,GB,IN,90.51,90.0,0.9,Ocean,SC1,Y,12.71539
3477,S803738,2020-03-17 16:22:51,A,Y,GB,IN,88.8,119.5,1.05,Air,SC2,Y,5.06759
3478,S804710,2019-04-09 12:27:19,A,Y,GB,IN,90.58,225.0,0.75,Air,SC3,Y,5.19155
3479,S804735,2019-09-26 13:27:56,A,Y,GB,IN,87.2,1750.0,0.9,Ocean,SC1,Y,30.61065
3480,S804737,2019-12-28 12:27:37,A,Y,GB,IN,93.07,45.0,0.75,Air,SC3,Y,5.19444
3481,S805713,2019-04-30 15:50:59,A,Y,GB,IN,90.06525552,343.0,0.75,Air,SC3,Y,5.2649300000000006
3482,S805727,2019-08-01 16:24:52,A,Y,GB,IN,83.23480088,250.0,0.75,Air,SC3,Y,5.29271
3483,S805737,2019-12-28 12:39:47,A,Y,GB,IN,93.15,255.0,0.9,Ocean,SC1,Y,30.27627
3484,S806736,2019-11-10 09:25:09,A,Y,GB,IN,90.95,1012.0,0.9,Ocean,SC1,Y,28.92465
3485,S806738,2020-03-18 07:10:49,A,Y,GB,IN,88.75,2008.0,0.9,Ocean,SC1,Y,17.99178
3486,S806738,2020-03-18 07:10:49,A,Y,GB,IN,88.10518653,2008.0,0.75,Air,SC3,Y,5.31192
3487,S807719,2019-06-06 17:50:14,A,Y,GB,IN,87.55,2008.0,1.05,Air,SC2,Y,5.04606
3488,S807719,2019-06-06 17:50:14,A,Y,GB,IN,87.89462084,2008.0,0.75,Air,SC3,Y,5.30127
3489,S807736,2019-11-10 09:35:37,A,Y,GB,IN,90.90955583,1006.0,0.75,Air,SC3,Y,5.2089099999999995
3490,S808705,2019-03-06 17:27:09,A,Y,GB,IN,92.81713553,767.0,0.75,Air,SC3,Y,5.33218
3491,S808708,2019-03-28 14:44:59,A,Y,GB,IN,90.15,564.0,0.9,Ocean,SC1,Y,11.145719999999999
3492,S808708,2019-03-28 14:44:59,A,Y,GB,IN,90.56608894,564.0,0.75,Air,SC3,Y,5.14387
3493,S808727,2019-08-01 16:29:10,A,Y,GB,IN,83.2,1205.0,0.9,Ocean,SC1,Y,21.86921
3494,S808735,2019-09-26 14:46:51,A,Y,GB,IN,87.94809059,1206.0,0.75,Air,SC3,Y,5.0096099999999995
3495,S809706,2019-03-13 17:31:38,A,Y,GB,IN,90.9,2008.0,0.9,Ocean,SC1,Y,22.30301
3496,S809706,2019-03-13 17:31:38,A,Y,GB,IN,90.72447726,2008.0,1.05,Air,SC2,Y,5.34595
3497,S809737,2019-12-28 23:59:13,A,Y,GB,IN,93.15,1506.0,1.05,Air,SC2,Y,5.37859
3498,S810705,2019-03-06 17:32:04,A,Y,GB,IN,91.30341565,371.0,0.75,Air,SC3,Y,5.11065
3499,S810710,2019-04-09 12:45:20,A,Y,GB,IN,90.04780727,238.0,0.75,Air,SC3,Y,5.22465
3500,S810715,2019-05-10 16:08:54,A,Y,GB,IN,90.55,806.0,0.9,Ocean,SC1,Y,21.72847
3501,S810719,2019-06-06 20:33:54,A,Y,GB,IN,87.55,1506.0,0.9,Ocean,SC1,Y,13.56875
3502,S810719,2019-06-06 20:33:54,A,Y,GB,IN,87.05865585,1506.0,0.75,Air,SC3,Y,5.3884300000000005
3503,S810727,2019-08-01 16:31:16,A,Y,GB,IN,83.2,1202.0,0.9,Ocean,SC1,Y,21.8838
3504,S810736,2019-11-10 11:57:08,A,Y,GB,IN,90.95,2008.0,0.9,Ocean,SC1,Y,9.980089999999999
3505,S810737,2019-12-29 03:56:02,A,Y,GB,IN,92.36172886,1650.0,0.75,Air,SC3,Y,5.35556
3506,S811719,2019-06-06 20:36:30,A,Y,GB,IN,87.55,1498.0,0.9,Ocean,SC1,Y,13.58681
3507,S811719,2019-06-06 20:36:30,A,Y,GB,IN,87.24610175,1498.0,1.05,Air,SC2,Y,5.316319999999999
3508,S811737,2019-12-29 11:01:11,A,Y,GB,IN,93.15,548.0,0.9,Ocean,SC1,Y,19.59155
