,State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
1636,LA,82.0,415,No,No,0,197.7,101,33.61,127.6,83.0,10.85,142.1,103,6.39,13.5,3,3.65,1.0,False
1637,NY,9.0,415,No,Yes,16,88.5,87,,178.8,108.0,15.2,228.7,96,10.29,11.5,3,3.11,2.0,False
1638,CT,97.0,415,No,No,0,215.3,58,,242.4,91.0,20.6,279.8,105,12.59,12.1,9,3.27,0.0,False
1639,MI,127.0,510,No,Yes,25,203.8,118,34.65,267.1,48.0,22.7,225.1,105,10.13,7.3,5,1.97,0.0,False
1640,SD,125.0,510,No,Yes,34,268.4,112,45.63,222.2,108.0,18.89,117.6,102,5.29,10.3,3,2.78,0.0,False
1641,ME,140.0,415,No,No,0,159.1,104,27.05,269.8,106.0,22.93,220.4,116,9.92,10.3,4,2.78,1.0,False
1642,MD,90.0,415,No,No,0,114.4,122,19.45,127.7,,10.85,253.1,109,11.39,10.1,5,2.73,2.0,False
1643,VA,67.0,415,No,No,0,138.9,65,23.61,208.9,,17.76,232.4,82,10.46,9.2,3,2.48,2.0,False
1644,NJ,113.0,415,No,No,0,186.0,55,31.62,237.4,105.0,20.18,148.1,83,6.66,12.2,6,3.29,1.0,False
1645,TN,121.0,510,No,Yes,26,170.4,91,,254.5,90.0,21.63,219.6,122,9.88,15.1,5,4.08,0.0,False
1646,DC,93.0,408,No,No,0,164.5,95,27.97,230.9,87.0,19.63,149.9,91,6.75,9.9,3,2.67,4.0,False
1647,DC,121.0,408,No,No,0,168.6,121,28.66,168.6,94.0,14.33,95.3,59,4.29,12.3,4,3.32,1.0,False
1648,OR,,408,No,No,0,261.2,119,44.4,250.8,105.0,21.32,176.0,112,,9.8,2,2.65,0.0,True
1649,RI,,415,No,No,0,190.5,91,32.39,178.4,75.0,15.16,162.4,113,7.31,13.1,5,3.54,,False
1650,AK,132.0,510,No,No,0,181.1,121,30.79,314.4,109.0,26.72,246.7,81,11.1,4.2,9,1.13,,False
1651,WI,162.0,408,No,No,0,177.1,131,30.11,114.7,,9.75,153.6,88,6.91,6.5,6,1.76,3.0,False
1652,IN,140.0,415,No,No,0,160.5,114,27.29,240.5,103.0,20.44,233.5,121,10.51,11.3,4,3.05,1.0,False
1653,MI,91.0,408,No,No,0,134.7,116,22.9,295.3,98.0,25.1,195.5,121,8.8,6.6,5,1.78,,False
1654,ID,73.0,510,No,Yes,28,198.2,107,,139.1,123.0,11.82,199.1,139,,8.8,1,2.38,,False
1655,NH,95.0,408,Yes,No,0,228.9,134,38.91,255.7,71.0,21.73,208.0,120,9.36,10.1,2,2.73,4.0,True
1656,MN,145.0,408,No,No,0,241.7,137,41.09,135.8,,11.54,277.6,123,12.49,13.1,3,3.54,0.0,False
1657,AZ,100.0,415,No,No,0,131.1,108,22.29,176.2,81.0,14.98,89.7,81,4.04,4.3,4,1.16,1.0,False
1658,MN,122.0,415,No,No,0,234.1,101,39.8,200.2,121.0,17.02,237.4,89,,13.1,9,3.54,2.0,False
1659,MO,109.0,415,No,No,0,200.1,72,,300.9,120.0,25.58,236.0,68,10.62,11.9,5,3.21,0.0,False
1660,AL,82.0,408,No,No,0,154.0,107,26.18,94.4,114.0,8.02,287.6,95,12.94,10.1,7,2.73,1.0,False
1661,PA,65.0,415,No,Yes,23,224.2,106,38.11,189.6,100.0,16.12,222.8,75,10.03,9.8,4,2.65,0.0,False
1662,AK,,510,No,No,0,148.3,83,25.21,181.6,,15.44,155.6,104,7.0,8.3,6,2.24,3.0,False
1663,MS,136.0,415,No,Yes,24,174.6,76,29.68,176.6,114.0,15.01,214.4,91,9.65,8.8,5,2.38,2.0,False
1664,IA,75.0,415,No,No,0,138.5,110,23.55,153.2,86.0,13.02,215.6,103,9.7,11.1,7,3.0,1.0,False
1665,WY,146.0,408,No,No,0,109.0,69,18.53,265.8,98.0,22.59,228.3,80,10.27,12.6,2,3.4,1.0,False
1666,NE,,408,No,No,0,162.3,99,27.59,212.5,,18.06,214.7,114,9.66,11.1,8,3.0,4.0,False
1667,ND,48.0,415,No,No,0,210.8,84,35.84,189.6,98.0,16.12,157.6,99,7.09,16.4,3,4.43,2.0,False
1668,CT,,415,No,No,0,142.4,107,24.21,318.7,,27.09,224.1,108,10.08,11.1,7,3.0,1.0,False
1669,NC,106.0,415,No,Yes,37,223.5,104,38.0,235.1,99.0,19.98,140.1,90,6.3,10.6,5,2.86,2.0,False
1670,CT,33.0,510,No,No,0,182.5,65,31.03,232.1,96.0,19.73,149.2,82,6.71,7.5,2,2.03,,False
1671,WA,106.0,408,No,No,0,193.6,66,32.91,238.2,82.0,20.25,176.4,107,7.94,12.9,3,3.48,,False
1672,NV,141.0,415,No,No,0,192.4,111,32.71,156.9,87.0,13.34,175.8,82,7.91,11.0,6,2.97,0.0,False
1673,KS,94.0,510,No,Yes,28,233.2,88,39.64,113.3,102.0,9.63,118.0,71,5.31,16.1,4,4.35,0.0,False
1674,CO,65.0,510,No,No,0,158.8,53,27.0,188.5,132.0,16.02,189.3,87,8.52,9.8,4,2.65,2.0,False
1675,MO,85.0,415,No,No,0,126.1,112,21.44,274.7,126.0,23.35,184.4,95,8.3,9.8,4,2.65,1.0,False
1676,MA,71.0,510,No,No,0,290.4,108,49.37,253.9,,21.58,263.3,126,11.85,10.1,5,2.73,3.0,True
1677,NY,112.0,408,No,Yes,30,60.6,113,10.3,165.9,96.0,14.1,132.8,99,5.98,13.3,7,3.59,0.0,False
1678,AK,,415,No,No,0,148.4,95,25.23,193.8,98.0,16.47,206.0,106,9.27,6.9,6,1.86,0.0,False
1679,WI,111.0,415,No,No,0,246.5,108,41.91,216.3,89.0,18.39,179.6,99,8.08,12.7,3,3.43,2.0,False
1680,NH,74.0,408,No,No,0,298.1,112,50.68,201.3,100.0,17.11,214.7,88,,9.7,4,2.62,2.0,True
1681,TN,105.0,510,No,No,0,119.3,82,20.28,185.1,111.0,15.73,157.0,74,7.07,10.9,4,2.94,2.0,False
1682,NY,,408,No,No,0,242.5,82,,232.9,97.0,19.8,154.0,86,,9.6,7,2.59,0.0,False
1683,GA,128.0,408,Yes,Yes,18,222.1,89,37.76,160.6,109.0,13.65,218.8,102,9.85,13.6,2,3.67,0.0,True
1684,MN,123.0,408,No,No,0,236.2,135,,273.9,88.0,23.28,227.0,77,10.22,10.1,6,2.73,2.0,True
1685,MI,122.0,510,No,No,0,144.2,87,,212.2,74.0,18.04,169.3,87,7.62,9.5,4,2.57,0.0,False
1686,ID,114.0,408,No,Yes,19,154.6,100,26.28,241.6,109.0,20.54,160.0,112,7.2,12.6,1,3.4,,False
1687,CT,102.0,415,No,Yes,25,137.4,100,23.36,176.7,,15.02,188.2,93,8.47,10.2,6,2.75,2.0,False
1688,NC,126.0,415,No,No,0,103.7,93,17.63,127.0,107.0,10.8,329.3,66,14.82,14.4,1,3.89,0.0,False
1689,LA,,415,No,No,0,136.6,112,23.22,209.4,81.0,17.8,161.1,78,7.25,12.2,2,3.29,,True
1690,NJ,60.0,408,No,No,0,289.8,101,49.27,255.6,115.0,21.73,242.8,76,10.93,11.7,4,3.16,2.0,True
1691,CA,138.0,510,Yes,No,0,196.2,129,,176.5,86.0,15.0,232.4,108,,15.2,1,4.1,0.0,True
1692,MD,29.0,510,No,No,0,195.6,71,33.25,126.4,74.0,10.74,148.6,87,6.69,14.2,4,3.83,1.0,False
1693,WY,111.0,415,No,No,0,222.2,96,37.77,162.5,111.0,13.81,184.9,120,8.32,11.9,7,3.21,4.0,False
1694,TX,37.0,510,Yes,No,0,172.9,119,29.39,183.0,86.0,15.56,226.4,100,,9.8,1,2.65,0.0,True
1695,UT,81.0,510,No,No,0,154.5,84,26.27,216.2,,18.38,229.8,82,10.34,13.7,3,3.7,1.0,False
1696,WA,46.0,510,No,No,0,90.4,108,15.37,276.2,77.0,23.48,146.5,111,6.59,12.7,2,3.43,1.0,False
1697,OH,125.0,408,No,No,0,106.1,95,18.04,157.6,,13.4,192.5,69,8.66,8.1,3,2.19,1.0,False
1698,KS,43.0,415,No,No,0,27.0,117,,160.9,97.0,13.68,279.5,96,12.58,10.7,3,2.89,3.0,False
1699,IN,94.0,510,No,No,0,245.0,112,41.65,180.4,91.0,15.33,262.9,105,11.83,9.7,6,2.62,1.0,False
1700,VT,46.0,408,No,No,0,196.7,85,33.44,205.9,74.0,17.5,216.6,112,9.75,11.2,5,3.02,3.0,False
1701,MT,73.0,408,No,Yes,26,131.2,98,22.3,106.5,97.0,9.05,221.7,96,9.98,10.2,6,2.75,2.0,False
1702,CT,146.0,408,No,Yes,23,149.6,96,25.43,239.8,124.0,20.38,293.5,135,13.21,7.4,4,2.0,2.0,False
1703,NM,93.0,415,No,No,0,239.8,70,,251.8,99.0,21.4,168.6,112,7.59,10.9,10,2.94,,False
1704,OH,52.0,408,No,Yes,31,142.1,77,24.16,193.0,97.0,16.41,253.4,88,11.4,11.0,4,2.97,1.0,False
1705,GA,202.0,510,No,No,0,115.4,137,19.62,178.7,70.0,15.19,185.7,113,8.36,6.0,3,1.62,,False
1706,MN,,510,No,Yes,31,193.0,99,32.81,224.8,87.0,19.11,197.6,91,8.89,10.3,8,2.78,2.0,False
1707,CT,94.0,415,No,No,0,206.1,49,35.04,224.6,115.0,19.09,256.7,74,,13.0,1,3.51,,False
1708,AL,100.0,415,No,No,0,160.3,138,27.25,221.3,92.0,18.81,150.4,120,6.77,11.2,2,3.02,0.0,False
1709,WV,43.0,415,No,No,0,199.9,108,33.98,288.4,80.0,24.51,180.6,103,8.13,11.3,7,3.05,1.0,False
1710,NH,130.0,415,No,No,0,213.1,105,36.23,206.2,108.0,17.53,163.4,93,7.35,8.9,3,2.4,0.0,False
1711,WY,124.0,415,No,No,0,178.3,102,30.31,235.0,120.0,19.98,239.7,119,10.79,10.9,1,2.94,3.0,False
1712,VA,92.0,510,Yes,No,0,252.3,120,42.89,207.0,112.0,17.6,284.6,95,,12.0,5,3.24,3.0,True
1713,VT,48.0,415,No,No,0,197.7,64,33.61,136.7,126.0,11.62,244.4,81,11.0,13.2,5,3.56,4.0,False
1714,OH,98.0,510,No,Yes,29,111.1,105,18.89,217.9,101.0,18.52,248.1,108,11.16,6.6,3,1.78,2.0,False
1715,MT,,415,No,No,0,96.5,86,16.41,210.2,133.0,17.87,146.4,106,6.59,12.5,3,3.38,1.0,True
1716,MA,79.0,415,No,No,0,156.9,109,26.67,122.2,87.0,10.39,189.1,103,8.51,11.3,5,3.05,3.0,False
1717,VA,164.0,415,No,No,0,123.3,78,,170.0,85.0,14.45,165.9,78,7.47,12.7,2,3.43,1.0,False
1718,AR,89.0,408,Yes,No,0,206.9,134,35.17,167.7,105.0,14.25,155.7,86,7.01,10.9,4,2.94,0.0,False
1719,NE,126.0,415,No,No,0,249.8,96,42.47,261.9,,22.26,166.8,108,,12.7,4,3.43,3.0,True
1720,WY,96.0,408,No,No,0,144.0,102,24.48,224.7,73.0,19.1,227.7,91,,10.0,7,2.7,1.0,False
1721,IA,120.0,415,No,Yes,33,299.5,83,50.92,163.4,84.0,13.89,146.7,88,,11.6,5,3.13,0.0,False
1722,SC,212.0,415,No,No,0,226.0,127,38.42,304.6,83.0,25.89,181.2,132,8.15,12.6,4,3.4,,True
1723,NC,72.0,415,No,No,0,137.6,106,23.39,143.5,94.0,12.2,273.7,110,12.32,9.6,6,2.59,2.0,False
1724,HI,155.0,415,Yes,Yes,26,211.7,121,35.99,139.2,123.0,11.83,146.7,89,6.6,11.1,3,3.0,1.0,False
1725,UT,89.0,415,No,No,0,89.7,80,15.25,179.8,81.0,15.28,145.7,120,6.56,9.5,4,2.57,,False
1726,WY,126.0,408,Yes,No,0,197.6,126,33.59,246.5,112.0,20.95,285.3,104,12.84,12.5,8,3.38,2.0,False
1727,AL,172.0,408,No,No,0,270.0,102,45.9,256.6,111.0,21.81,168.5,104,7.58,12.0,5,3.24,2.0,True
1728,WI,143.0,510,No,No,0,194.3,99,33.03,123.6,,10.51,229.5,99,10.33,10.2,2,2.75,2.0,False
1729,FL,166.0,510,Yes,No,0,47.7,89,8.11,264.4,95.0,22.47,235.2,97,10.58,13.2,3,3.56,,True
1730,KS,,415,No,No,0,190.1,105,32.32,182.2,116.0,15.49,279.8,105,12.59,13.0,2,3.51,1.0,False
1731,NV,94.0,408,Yes,No,0,89.5,94,,339.9,106.0,28.89,172.9,76,7.78,7.9,1,2.13,,True
1732,NY,99.0,415,No,No,0,182.6,83,31.04,154.5,,13.13,196.0,57,,12.1,5,3.27,0.0,False
1733,VA,136.0,415,No,Yes,35,205.5,86,34.94,298.5,119.0,25.37,214.2,104,9.64,6.9,4,1.86,1.0,False
1734,KS,119.0,415,No,No,0,231.5,82,39.36,266.9,97.0,22.69,211.0,118,9.49,7.4,10,2.0,1.0,False
1735,NC,115.0,510,Yes,No,0,251.3,69,42.72,252.5,96.0,21.46,118.3,112,5.32,9.9,1,2.67,3.0,True
1736,MO,160.0,415,No,No,0,171.2,103,29.1,243.5,121.0,20.7,178.2,92,8.02,13.0,3,3.51,2.0,False
1737,ND,166.0,510,No,No,0,197.9,89,33.64,251.0,113.0,21.34,138.3,85,6.22,11.2,2,3.02,2.0,False
1738,CA,120.0,510,No,No,0,134.8,94,22.92,204.1,106.0,17.35,238.4,109,10.73,6.7,8,1.81,1.0,False
1739,WV,173.0,415,No,No,0,191.4,114,32.54,168.5,138.0,14.32,109.3,99,4.92,10.3,3,2.78,1.0,False
1740,IL,156.0,415,No,No,0,174.5,65,29.67,197.4,116.0,16.78,238.5,86,10.73,10.6,2,2.86,0.0,False
1741,NY,70.0,415,No,No,0,177.4,125,,226.2,104.0,19.23,254.1,72,11.43,10.9,4,2.94,,False
1742,NV,41.0,510,No,No,0,182.1,89,30.96,211.5,104.0,17.98,207.4,124,9.33,6.8,1,1.84,,False
1743,AL,132.0,408,No,No,0,222.4,85,37.81,165.4,76.0,14.06,208.4,97,9.38,11.2,4,3.02,0.0,False
1744,KS,47.0,510,Yes,No,0,47.8,120,8.13,178.9,123.0,15.21,152.6,96,6.87,13.3,7,3.59,0.0,True
1745,ND,160.0,510,No,No,0,121.8,97,20.71,89.3,97.0,7.59,150.7,92,6.78,10.3,5,2.78,1.0,False
1746,OK,180.0,415,No,No,0,143.5,121,,189.3,111.0,16.09,174.9,82,7.87,8.8,5,2.38,3.0,False
1747,UT,93.0,415,No,No,0,164.9,68,28.03,210.4,86.0,17.88,229.4,104,10.32,7.8,4,2.11,2.0,False
1748,OH,,415,No,No,0,193.6,58,32.91,148.7,115.0,12.64,282.5,105,12.71,13.1,1,3.54,2.0,False
1749,WY,,510,No,No,0,101.1,121,17.19,263.2,110.0,22.37,137.7,74,6.2,7.3,5,1.97,,False
1750,NM,54.0,415,No,Yes,24,92.3,88,15.69,193.1,98.0,16.41,99.3,119,4.47,11.6,3,3.13,2.0,False
1751,AL,121.0,415,No,No,0,168.9,128,28.71,123.9,99.0,10.53,266.3,105,11.98,2.9,7,0.78,2.0,False
1752,DC,157.0,510,No,Yes,29,219.2,102,37.26,206.0,109.0,17.51,192.4,117,8.66,15.0,5,4.05,1.0,False
1753,ID,170.0,510,No,Yes,37,178.1,130,30.28,242.8,103.0,20.64,243.0,93,10.93,13.0,4,3.51,0.0,False
1754,AR,138.0,510,No,No,0,146.5,101,24.91,284.5,142.0,24.18,176.0,98,7.92,14.0,6,3.78,3.0,False
1755,ID,92.0,415,No,Yes,31,172.3,116,29.29,266.2,91.0,22.63,228.2,90,10.27,11.8,5,3.19,1.0,False
1756,WA,167.0,415,No,No,0,169.2,124,,173.3,108.0,14.73,216.5,64,9.74,12.4,4,3.35,4.0,True
1757,UT,91.0,510,No,No,0,123.8,107,,319.0,125.0,27.12,237.6,78,10.69,7.3,4,1.97,2.0,False
1758,RI,127.0,510,No,No,0,96.0,117,16.32,177.0,,15.05,162.2,127,7.3,9.7,4,2.62,,False
1759,NC,88.0,408,No,Yes,27,93.4,106,15.88,252.0,92.0,21.42,189.0,104,8.5,10.9,1,2.94,1.0,False
1760,TX,,408,No,No,0,257.9,92,43.84,211.6,71.0,17.99,189.3,104,8.52,9.4,2,2.54,2.0,False
1761,DE,136.0,408,Yes,Yes,29,85.2,98,14.48,230.4,,19.58,243.6,104,10.96,9.0,3,2.43,2.0,False
1762,MS,68.0,415,No,Yes,34,160.0,72,27.2,184.5,119.0,15.68,208.3,101,9.37,6.1,10,1.65,1.0,False
1763,OH,132.0,415,No,Yes,10,182.9,54,31.09,292.4,68.0,24.85,142.3,116,6.4,11.5,4,3.11,0.0,False
1764,LA,,415,No,No,0,216.2,67,36.75,222.2,133.0,18.89,192.0,95,8.64,3.1,1,0.84,2.0,False
1765,FL,127.0,415,No,No,0,261.7,105,44.49,181.8,107.0,15.45,100.9,131,4.54,3.3,5,0.89,,False
1766,WV,121.0,510,No,No,0,177.2,142,30.12,123.5,,10.5,213.2,51,9.59,8.4,6,2.27,1.0,False
1767,NY,116.0,510,No,No,0,89.5,128,15.22,180.8,,15.37,193.1,94,8.69,14.0,3,3.78,2.0,False
1768,PA,97.0,510,Yes,No,0,145.0,103,24.65,294.3,93.0,25.02,239.8,120,10.79,11.0,2,2.97,4.0,True
1769,MS,43.0,510,No,No,0,159.5,99,27.12,119.7,149.0,10.17,173.9,126,7.83,6.8,3,1.84,2.0,False
1770,IN,110.0,415,No,No,0,151.8,106,25.81,138.0,126.0,11.73,233.5,112,10.51,11.2,8,3.02,3.0,False
1771,VA,67.0,408,No,No,0,176.2,120,29.95,236.0,138.0,20.06,152.5,104,6.86,10.6,4,2.86,1.0,False
1772,MN,166.0,408,No,No,0,152.1,95,25.86,121.0,105.0,10.29,198.0,126,,9.8,5,2.65,,False
1773,DE,129.0,408,No,No,0,161.3,122,27.42,220.6,,18.75,224.7,104,10.11,9.6,3,2.59,1.0,False
1774,OR,103.0,510,Yes,No,0,171.7,78,29.19,144.5,86.0,12.28,157.9,106,7.11,6.8,3,1.84,3.0,False
1775,UT,71.0,415,No,No,0,278.9,110,47.41,190.2,67.0,16.17,255.2,84,11.48,11.7,7,3.16,0.0,True
1776,CT,112.0,415,No,Yes,27,213.0,121,36.21,226.2,101.0,19.23,189.8,99,8.54,11.1,3,3.0,4.0,False
1777,AL,8.0,415,No,Yes,36,242.9,67,41.29,170.9,59.0,14.53,177.3,130,7.98,4.8,12,1.3,1.0,False
1778,TX,98.0,415,No,No,0,217.2,121,36.92,303.4,,25.79,197.1,71,8.87,12.4,2,3.35,0.0,True
1779,CT,90.0,415,No,No,0,175.9,111,,285.2,115.0,24.24,150.8,122,6.79,13.0,7,3.51,1.0,False
1780,MS,,415,No,No,0,303.2,133,51.54,170.5,86.0,14.49,227.6,80,10.24,11.5,3,3.11,0.0,True
1781,AR,58.0,415,No,No,0,238.9,107,,187.2,88.0,15.91,181.1,84,8.15,11.8,3,3.19,2.0,False
1782,CA,137.0,415,No,Yes,22,189.6,42,32.23,179.0,137.0,15.22,179.6,126,8.08,11.4,5,3.08,2.0,False
1783,MI,116.0,408,No,No,0,133.3,94,,247.8,126.0,21.06,219.0,78,9.86,11.3,5,3.05,5.0,True
1784,WV,94.0,415,No,Yes,28,92.7,107,15.76,127.8,86.0,10.86,225.6,86,10.15,9.9,4,2.67,3.0,False
1785,DE,87.0,415,No,No,0,177.2,72,30.12,248.9,105.0,21.16,200.8,87,9.04,8.6,7,2.32,3.0,False
1786,FL,120.0,415,No,No,0,184.5,103,31.37,209.0,86.0,17.77,169.7,70,7.64,10.2,6,2.75,2.0,False
1787,AK,97.0,415,No,Yes,24,176.1,109,29.94,159.4,81.0,13.55,269.1,94,12.11,12.1,9,3.27,0.0,False
1788,ID,134.0,415,No,No,0,204.7,108,34.8,143.1,105.0,12.16,165.8,84,7.46,11.0,4,2.97,6.0,False
1789,OH,68.0,510,No,No,0,143.6,80,24.41,134.3,65.0,11.42,215.6,84,9.7,15.5,5,4.19,2.0,False
1790,NH,93.0,408,No,No,0,179.3,93,30.48,188.8,,16.05,253.2,88,11.39,12.1,5,3.27,1.0,False
1791,MA,120.0,415,No,No,0,137.3,100,23.34,212.2,129.0,18.04,152.7,92,6.87,10.5,2,2.84,1.0,False
1792,SC,41.0,408,No,No,0,237.8,92,40.43,223.5,155.0,19.0,217.4,90,9.78,10.2,6,2.75,2.0,False
1793,OR,80.0,510,No,No,0,203.7,92,34.63,216.4,,18.39,154.2,66,6.94,7.6,5,2.05,2.0,False
1794,OH,83.0,415,No,Yes,25,191.3,95,32.52,250.7,,21.31,249.4,86,11.22,17.6,5,4.75,2.0,False
1795,NC,109.0,510,Yes,No,0,209.1,141,35.55,205.0,93.0,17.43,119.4,111,5.37,7.8,3,2.11,2.0,False
1796,KY,66.0,510,No,Yes,33,88.8,104,15.1,109.6,94.0,9.32,172.7,107,7.77,7.1,9,1.92,3.0,False
1797,WA,89.0,510,No,No,0,137.9,96,23.44,192.6,63.0,16.37,255.7,125,11.51,11.0,5,2.97,1.0,False
1798,RI,117.0,408,No,Yes,13,207.6,65,35.29,152.7,77.0,12.98,232.8,95,10.48,9.7,3,2.62,1.0,False
1799,KS,128.0,510,No,No,0,268.1,95,45.58,120.5,126.0,10.24,220.8,121,9.94,14.4,6,3.89,2.0,False
1800,NV,88.0,415,No,No,0,166.7,61,28.34,179.3,88.0,15.24,242.7,131,10.92,6.8,7,1.84,4.0,True
1801,FL,22.0,415,No,No,0,181.8,108,,198.6,148.0,16.88,206.6,96,9.3,9.3,3,2.51,2.0,False
1802,WY,78.0,415,No,No,0,147.1,80,,199.7,100.0,16.97,160.7,106,7.23,13.7,7,3.7,0.0,False
1803,WA,56.0,415,No,Yes,29,37.7,115,6.41,144.1,,12.25,226.6,101,10.2,4.9,3,1.32,1.0,False
1804,CO,192.0,415,No,No,0,185.0,88,31.45,224.9,98.0,19.12,212.4,105,9.56,11.4,3,3.08,2.0,False
1805,WI,70.0,415,No,No,0,156.4,108,26.59,171.0,116.0,14.54,196.1,96,8.82,8.6,4,2.32,,False
1806,KS,148.0,510,No,No,0,239.3,84,40.68,195.7,85.0,16.63,232.6,104,,10.9,3,2.94,,False
1807,MT,119.0,510,No,No,0,134.9,70,22.93,211.5,74.0,17.98,188.5,105,8.48,11.3,6,3.05,1.0,False
1808,CO,80.0,415,No,No,0,194.8,116,33.12,209.9,93.0,17.84,194.1,100,8.73,12.8,3,3.46,0.0,False
1809,FL,113.0,510,No,No,0,92.6,85,15.74,177.6,92.0,15.1,159.8,72,,14.4,4,3.89,3.0,False
1810,VT,75.0,510,No,No,0,209.4,133,35.6,211.5,121.0,17.98,291.2,123,,7.2,4,1.94,1.0,False
1811,OH,80.0,415,No,No,0,197.6,83,33.59,164.5,,13.98,94.0,98,4.23,6.4,6,1.73,1.0,False
1812,NH,148.0,408,No,No,0,17.6,121,2.99,161.7,125.0,13.74,203.1,82,9.14,10.6,6,2.86,1.0,False
1813,FL,97.0,415,No,Yes,28,202.3,97,34.39,69.2,84.0,5.88,257.6,64,11.59,6.7,3,1.81,1.0,False
1814,MD,166.0,415,No,No,0,136.1,116,23.14,181.4,93.0,15.42,131.4,108,,11.3,4,3.05,0.0,False
1815,WY,94.0,408,No,No,0,207.0,109,35.19,167.4,80.0,14.23,238.2,117,10.72,2.6,6,0.7,1.0,False
1816,FL,85.0,408,No,Yes,33,207.9,95,35.34,233.5,88.0,19.85,221.3,92,9.96,13.5,3,3.65,1.0,False
1817,TN,80.0,415,Yes,No,0,276.5,122,47.01,195.6,79.0,16.63,210.3,78,9.46,7.2,3,1.94,1.0,True
1818,NC,210.0,415,No,Yes,31,313.8,87,53.35,147.7,103.0,12.55,192.7,97,8.67,10.1,7,2.73,3.0,False
1819,IN,88.0,415,Yes,Yes,25,288.5,114,49.05,203.4,74.0,17.29,228.4,117,10.28,13.0,5,3.51,1.0,False
1820,WV,154.0,408,No,Yes,35,64.9,76,11.03,184.1,91.0,15.65,151.6,75,6.82,14.6,1,3.94,1.0,False
1821,UT,32.0,510,No,Yes,26,243.5,137,41.4,236.8,108.0,20.13,173.3,149,7.8,9.0,9,2.43,1.0,False
1822,GA,18.0,408,No,No,0,197.0,97,33.49,203.7,107.0,17.31,202.0,105,9.09,8.7,3,2.35,3.0,False
1823,AK,126.0,415,No,Yes,31,278.0,88,47.26,253.2,65.0,21.52,223.2,114,10.04,8.7,4,2.35,0.0,False
1824,UT,,510,No,Yes,37,219.9,102,37.38,222.1,,18.88,118.5,111,5.33,10.0,4,2.7,1.0,False
1825,AR,86.0,408,No,Yes,16,145.7,88,24.77,191.0,129.0,16.24,215.5,82,9.7,11.3,7,3.05,0.0,False
1826,AK,,415,No,Yes,37,75.8,102,12.89,173.6,147.0,14.76,162.6,96,7.32,8.2,13,2.21,0.0,False
1827,AK,146.0,415,No,No,0,195.9,86,33.3,228.6,82.0,19.43,303.5,94,13.66,12.2,4,3.29,3.0,False
1828,WV,74.0,510,No,No,0,124.0,102,21.08,262.1,101.0,22.28,268.2,98,12.07,11.7,2,3.16,2.0,False
1829,CT,48.0,415,No,No,0,171.9,98,29.22,159.0,127.0,13.52,139.5,101,6.28,7.6,3,2.05,2.0,False
1830,GA,74.0,510,No,Yes,31,249.4,70,42.4,209.5,59.0,17.81,180.6,75,8.13,9.9,2,2.67,4.0,False
1831,NV,105.0,415,Yes,No,0,228.4,100,38.83,145.1,108.0,12.33,245.3,140,11.04,7.7,7,2.08,0.0,False
1832,VT,157.0,510,No,No,0,168.6,71,28.66,205.1,48.0,17.43,175.8,88,7.91,5.9,2,1.59,3.0,False
1833,DC,217.0,415,No,No,0,123.7,138,21.03,248.5,,21.12,269.6,78,12.13,13.3,4,3.59,0.0,False
1834,TN,68.0,415,No,No,0,178.7,61,30.38,252.3,84.0,21.45,255.7,76,11.51,8.4,4,2.27,1.0,False
1835,OR,80.0,415,No,No,0,113.2,86,19.24,185.5,97.0,15.77,237.3,145,10.68,9.5,5,2.57,1.0,False
1836,MS,38.0,415,No,Yes,25,142.4,106,24.21,313.7,109.0,26.66,126.6,117,5.7,13.4,6,3.62,2.0,False
1837,NC,107.0,415,No,Yes,38,204.2,57,34.71,205.9,92.0,17.5,286.5,80,12.89,8.3,4,2.24,0.0,False
1838,CO,140.0,415,No,No,0,149.7,71,25.45,212.5,97.0,18.06,245.9,67,,12.6,4,3.4,,False
1839,AR,98.0,415,No,No,0,227.1,116,38.61,120.5,103.0,10.24,117.0,102,5.27,4.7,4,1.27,5.0,True
1840,PA,114.0,415,No,No,0,155.3,75,26.4,169.9,87.0,14.44,207.0,133,9.32,12.6,5,3.4,2.0,False
1841,MN,46.0,408,No,No,0,156.4,105,26.59,185.5,98.0,15.77,226.7,96,10.2,11.8,3,3.19,1.0,False
1842,NM,118.0,415,No,Yes,42,148.7,105,25.28,167.3,105.0,14.22,270.6,105,12.18,10.4,7,2.81,0.0,False
1843,UT,37.0,510,No,No,0,271.7,112,46.19,155.1,96.0,13.18,199.5,97,,6.6,4,1.78,3.0,False
1844,NE,34.0,415,No,No,0,193.7,74,32.93,126.9,84.0,10.79,221.2,166,9.95,8.8,4,2.38,0.0,False
1845,NV,113.0,510,No,No,0,245.3,108,41.7,259.9,140.0,22.09,204.3,115,9.19,10.7,2,2.89,3.0,True
1846,OR,69.0,408,No,No,0,196.1,87,33.34,236.8,66.0,20.13,182.3,75,8.2,11.9,1,3.21,,False
1847,NJ,,510,Yes,Yes,31,225.0,78,38.25,191.3,79.0,16.26,226.7,79,10.2,9.1,3,2.46,1.0,False
1848,WV,59.0,510,No,No,0,189.7,100,32.25,115.9,133.0,9.85,220.6,115,9.93,7.4,4,2.0,0.0,False
